total_div,gcf,number_16s,genus,n_species
9.36134121056272,GCF_003324855.1,7,Salmonella,1238
5.99258466714428,GCF_003324875.1,7,Salmonella,1238
5.98061046475508,GCF_003324955.1,7,Salmonella,1238
10.3867460781622,GCF_003324915.1,7,Salmonella,1238
6.58876883463204,GCF_003324935.1,7,Salmonella,1238
17.5700153183916,GCF_003324975.1,7,Salmonella,1238
0.0,GCF_003325035.1,7,Salmonella,1238
6.80084310133189,GCF_003324995.1,7,Salmonella,1238
18.2111367697529,GCF_003325015.1,7,Salmonella,1238
5.44305839588203,GCF_003325075.1,7,Salmonella,1238
29.7894480529206,GCF_003325135.1,7,Salmonella,1238
5.19418760587297,GCF_003325095.1,7,Salmonella,1238
29.6941383181402,GCF_003325115.1,7,Salmonella,1238
14.8793774850251,GCF_003325155.1,7,Salmonella,1238
10.9323296509863,GCF_003325195.1,7,Salmonella,1238
17.6412033213874,GCF_003325275.1,7,Salmonella,1238
0.682908104700472,GCF_003325215.1,7,Salmonella,1238
1.79480876575577,GCF_003325255.1,7,Salmonella,1238
1.9640857979862,GCF_003325315.1,7,Salmonella,1238
10.302107562047,GCF_003325335.1,7,Salmonella,1238
3.05896749831571,GCF_003347075.1,7,Salmonella,1238
1.00838590687367,GCF_003429365.1,7,Salmonella,1238
2.05058159144204,GCF_003429425.1,7,Salmonella,1238
1.41850222516208,GCF_003429445.1,7,Salmonella,1238
4.06735340518938,GCF_003429465.1,7,Salmonella,1238
2.37420211627461,GCF_003589825.1,7,Salmonella,1238
1.00838590687367,GCF_003515965.1,7,Salmonella,1238
12.2473171219667,GCF_003571625.1,7,Salmonella,1238
18.023884823973,GCF_003590695.1,7,Salmonella,1238
2.37420211627461,GCF_003589785.1,7,Salmonella,1238
9.80921000498397,GCF_003581245.2,7,Salmonella,1238
2.37420211627461,GCF_003589805.1,7,Salmonella,1238
2.18604884597776,GCF_003589845.1,7,Salmonella,1238
2.37420211627461,GCF_003590755.1,7,Salmonella,1238
2.18604884597776,GCF_003589865.1,7,Salmonella,1238
2.18604884597776,GCF_003595645.1,7,Salmonella,1238
2.37420211627461,GCF_003595725.1,7,Salmonella,1238
0.410116318288409,GCF_003606225.1,7,Salmonella,1238
9.52876096545252,GCF_003627015.2,7,Salmonella,1238
16.7742470982122,GCF_003641265.1,7,Salmonella,1238
10.130745108719,GCF_003641285.1,7,Salmonella,1238
17.3387069091027,GCF_003641305.1,7,Salmonella,1238
9.80112387272625,GCF_003710165.1,7,Salmonella,1238
1.9132570595657,GCF_003691385.1,7,Salmonella,1238
17.5652422700522,GCF_003710205.1,7,Salmonella,1238
8.20255450952505,GCF_003710185.1,7,Salmonella,1238
11.1354164609114,GCF_003710125.1,7,Salmonella,1238
17.936976497688,GCF_003641325.1,7,Salmonella,1238
14.30161326809,GCF_003710145.1,7,Salmonella,1238
0.0,GCF_003716995.1,7,Salmonella,1238
0.0,GCF_003717015.1,7,Salmonella,1238
0.0,GCF_003717055.1,7,Salmonella,1238
0.0,GCF_003717035.1,7,Salmonella,1238
0.0,GCF_003717075.1,7,Salmonella,1238
0.0,GCF_003717095.1,7,Salmonella,1238
0.0,GCF_003717135.1,7,Salmonella,1238
0.0,GCF_003717115.1,7,Salmonella,1238
0.0,GCF_003717285.1,7,Salmonella,1238
0.0,GCF_003717215.1,7,Salmonella,1238
0.0,GCF_003717455.1,7,Salmonella,1238
0.0,GCF_003717515.1,7,Salmonella,1238
0.0,GCF_003717355.1,7,Salmonella,1238
0.0,GCF_003717435.1,7,Salmonella,1238
0.410116318288409,GCF_003717395.1,7,Salmonella,1238
0.0,GCF_003717475.1,7,Salmonella,1238
0.0,GCF_003717535.1,7,Salmonella,1238
0.0,GCF_003717575.1,7,Salmonella,1238
1.19653917717051,GCF_003717615.1,7,Salmonella,1238
0.0,GCF_003717695.1,7,Salmonella,1238
0.0,GCF_003717635.1,7,Salmonella,1238
0.820232636576818,GCF_003717755.1,7,Salmonella,1238
1.19653917717051,GCF_003717655.1,7,Salmonella,1238
0.0,GCF_003717675.1,7,Salmonella,1238
0.820232636576818,GCF_003717715.1,7,Salmonella,1238
0.0,GCF_003717735.1,7,Salmonella,1238
0.410116318288409,GCF_003717795.1,7,Salmonella,1238
0.410116318288409,GCF_003717775.1,7,Salmonella,1238
1.00838590687367,GCF_003717815.1,7,Salmonella,1238
0.0,GCF_003717855.1,7,Salmonella,1238
0.0,GCF_003717915.1,7,Salmonella,1238
0.0,GCF_003717835.1,7,Salmonella,1238
1.00838590687367,GCF_003717895.1,7,Salmonella,1238
0.820232636576818,GCF_003717875.1,7,Salmonella,1238
0.0,GCF_003717935.1,7,Salmonella,1238
0.410116318288409,GCF_003717955.1,7,Salmonella,1238
0.0,GCF_003718035.1,7,Salmonella,1238
1.19653917717051,GCF_003717975.1,7,Salmonella,1238
0.0,GCF_003717995.1,7,Salmonella,1238
0.410116318288409,GCF_003718015.1,7,Salmonella,1238
0.0,GCF_003718055.1,7,Salmonella,1238
0.0,GCF_003718075.1,7,Salmonella,1238
0.0,GCF_003718095.1,7,Salmonella,1238
0.0,GCF_003718115.1,7,Salmonella,1238
0.0,GCF_003718135.1,7,Salmonella,1238
0.598269588585257,GCF_003718175.1,7,Salmonella,1238
0.0,GCF_003718195.1,7,Salmonella,1238
0.598269588585257,GCF_003718155.1,7,Salmonella,1238
0.0,GCF_003718235.1,7,Salmonella,1238
0.0,GCF_003718255.1,7,Salmonella,1238
0.0,GCF_003718295.1,7,Salmonella,1238
0.0,GCF_003718275.1,7,Salmonella,1238
1.19653917717051,GCF_003718355.1,7,Salmonella,1238
0.0,GCF_003718315.1,7,Salmonella,1238
0.0,GCF_003718375.1,7,Salmonella,1238
0.0,GCF_003718395.1,7,Salmonella,1238
0.820232636576818,GCF_003718415.1,7,Salmonella,1238
0.598269588585257,GCF_003718435.1,7,Salmonella,1238
0.0,GCF_003718455.1,7,Salmonella,1238
1.19653917717051,GCF_003718475.1,7,Salmonella,1238
1.19653917717051,GCF_003718495.1,7,Salmonella,1238
1.00838590687367,GCF_003718515.1,7,Salmonella,1238
1.19653917717051,GCF_003718555.1,7,Salmonella,1238
0.0,GCF_003718535.1,7,Salmonella,1238
0.410116318288409,GCF_003718615.1,7,Salmonella,1238
1.19653917717051,GCF_003718595.1,7,Salmonella,1238
0.0,GCF_003718575.1,7,Salmonella,1238
0.0,GCF_003718635.1,7,Salmonella,1238
0.0,GCF_003719235.1,7,Salmonella,1238
0.0,GCF_003719215.1,7,Salmonella,1238
0.0,GCF_003718655.1,7,Salmonella,1238
0.0,GCF_003719255.1,7,Salmonella,1238
15.977745596279,GCF_003902395.1,7,Salmonella,1238
0.0,GCF_003719555.1,7,Salmonella,1238
4.44365994578307,GCF_003864015.1,7,Salmonella,1238
8.49213711290603,GCF_003856755.1,7,Salmonella,1238
9.41472781545939,GCF_003864055.1,7,Salmonella,1238
13.5700807332102,GCF_003864035.1,7,Salmonella,1238
15.1252069011131,GCF_003971525.1,7,Salmonella,1238
15.0226480997551,GCF_003986635.1,7,Salmonella,1238
4.80109024831035,GCF_003986655.1,7,Salmonella,1238
4.42292643037602,GCF_003986675.1,7,Salmonella,1238
5.33151213774932,GCF_003994575.1,7,Salmonella,1238
1.64046527315364,GCF_003994635.1,7,Salmonella,1238
4.07724218648108,GCF_003994655.1,7,Salmonella,1238
5.53668436877195,GCF_004124055.2,7,Salmonella,1238
1.64046527315364,GCF_003994675.1,7,Salmonella,1238
4.71645173219514,GCF_003999215.1,7,Salmonella,1238
6.4774507202562,GCF_004124155.2,7,Salmonella,1238
11.4627515404253,GCF_004010735.1,7,Salmonella,1238
10.7329573957424,GCF_004010755.1,7,Salmonella,1238
22.7228887163041,GCF_004022525.1,7,Salmonella,1238
6.14803021964488,GCF_004124035.2,7,Salmonella,1238
5.12656805048355,GCF_004124095.2,7,Salmonella,1238
9.53641821857191,GCF_004124195.2,7,Salmonella,1238
5.12656805048355,GCF_004124175.2,7,Salmonella,1238
6.86869080047819,GCF_004124215.2,7,Salmonella,1238
0.0,GCF_004126495.1,7,Salmonella,1238
1.00838590687367,GCF_004135835.1,7,Salmonella,1238
8.8157576377386,GCF_004136035.1,7,Salmonella,1238
2.45884063238982,GCF_004136055.1,7,Salmonella,1238
2.86895695067823,GCF_004136095.1,7,Salmonella,1238
4.30633541390673,GCF_004136075.1,7,Salmonella,1238
2.45884063238982,GCF_004136115.1,7,Salmonella,1238
2.45884063238982,GCF_004136135.1,7,Salmonella,1238
5.21120656659876,GCF_004194625.2,7,Salmonella,1238
1.00838590687367,GCF_004136335.1,7,Salmonella,1238
2.45884063238982,GCF_004136155.1,7,Salmonella,1238
5.19418760587297,GCF_004136175.1,7,Salmonella,1238
9.177130638704,GCF_004194605.3,7,Salmonella,1238
10.082001791396,GCF_004194615.2,7,Salmonella,1238
2.45884063238982,GCF_004224885.1,7,Salmonella,1238
13.6331826039483,GCF_004194635.3,7,Salmonella,1238
51.5538508678791,GCF_004323995.2,7,Salmonella,1238
6.54507027564562,GCF_004324015.2,7,Salmonella,1238
1.00838590687367,GCF_004324025.2,7,Salmonella,1238
5.31472132078039,GCF_004324035.2,7,Salmonella,1238
0.820232636576818,GCF_004324045.2,7,Salmonella,1238
5.80947615518402,GCF_004324095.2,7,Salmonella,1238
1.50314074127729,GCF_004324115.2,7,Salmonella,1238
5.7248376390688,GCF_004324135.2,7,Salmonella,1238
1.09302442298888,GCF_004324125.2,7,Salmonella,1238
1.50314074127729,GCF_004324145.2,7,Salmonella,1238
6.21959247347243,GCF_004324315.2,7,Salmonella,1238
6.13495395735721,GCF_004324275.2,7,Salmonella,1238
2.45884063238982,GCF_004328805.1,7,Salmonella,1238
3.96383865100774,GCF_004324245.2,7,Salmonella,1238
17.5268601793996,GCF_004328785.1,7,Salmonella,1238
9.54949448085957,GCF_004328765.1,7,Salmonella,1238
12.390213485865,GCF_004354225.1,7,Salmonella,1238
35.6934515055115,GCF_004337735.2,7,Salmonella,1238
28.4037996526296,GCF_004354245.1,7,Salmonella,1238
20.8843813915619,GCF_004354285.1,7,Salmonella,1238
12.1912154814528,GCF_004564195.1,7,Salmonella,1238
8.29841201058729,GCF_004358925.1,7,Salmonella,1238
10.9679967060216,GCF_004768585.1,7,Salmonella,1238
10.3697271174364,GCF_004768565.1,7,Salmonella,1238
5.89597194863986,GCF_004768645.1,7,Salmonella,1238
10.7122238803354,GCF_004768605.1,7,Salmonella,1238
9.27441653796855,GCF_004768665.1,7,Salmonella,1238
10.2130974683553,GCF_004768625.1,7,Salmonella,1238
1.00838590687367,GCF_004792455.1,7,Salmonella,1238
4.92139581946091,GCF_004792435.1,7,Salmonella,1238
11.5602650280609,GCF_004798745.1,6,Salmonella,1238
9.71691423574937,GCF_004847345.1,7,Salmonella,1238
8.35252642455073,GCF_004798765.1,7,Salmonella,1238
9.71691423574937,GCF_004847145.1,7,Salmonella,1238
9.71691423574937,GCF_004847005.1,7,Salmonella,1238
9.71691423574937,GCF_004847505.1,7,Salmonella,1238
9.71691423574937,GCF_004847525.1,7,Salmonella,1238
9.71691423574937,GCF_004847585.1,7,Salmonella,1238
9.71691423574937,GCF_004847545.1,7,Salmonella,1238
9.71691423574937,GCF_004847565.1,7,Salmonella,1238
9.71691423574937,GCF_004847605.1,7,Salmonella,1238
9.71691423574937,GCF_004847625.1,7,Salmonella,1238
9.71691423574937,GCF_004848145.1,7,Salmonella,1238
9.71691423574937,GCF_004848405.1,7,Salmonella,1238
9.71691423574937,GCF_004847745.1,7,Salmonella,1238
9.71691423574937,GCF_004847885.1,7,Salmonella,1238
9.71691423574937,GCF_004848685.1,7,Salmonella,1238
9.71691423574937,GCF_004848545.1,7,Salmonella,1238
9.34060769515567,GCF_004848885.1,7,Salmonella,1238
4.37395496929615,GCF_004919145.1,7,Salmonella,1238
1.14370838942625,GCF_004919205.1,6,Salmonella,1238
2.46069790973045,GCF_004919165.1,7,Salmonella,1238
2.87081422801886,GCF_004919185.1,7,Salmonella,1238
3.55372233271933,GCF_004919225.1,7,Salmonella,1238
1.00838590687367,GCF_004919265.1,7,Salmonella,1238
3.62342730920626,GCF_004919285.1,7,Salmonella,1238
28.5956049445435,GCF_004919305.1,6,Salmonella,1238
20.9667609711294,GCF_004919325.1,7,Salmonella,1238
1.00838590687367,GCF_004919365.1,7,Salmonella,1238
1.00838590687367,GCF_004919345.1,7,Salmonella,1238
3.96383865100774,GCF_004919385.1,7,Salmonella,1238
1.00838590687367,GCF_004919425.1,7,Salmonella,1238
2.87081422801886,GCF_004919405.1,7,Salmonella,1238
1.00838590687367,GCF_004919445.1,7,Salmonella,1238
1.50314074127729,GCF_004919465.1,7,Salmonella,1238
15.3359509641576,GCF_004923395.1,7,Salmonella,1238
12.0591638516699,GCF_004923415.2,7,Salmonella,1238
1.09302442298888,GCF_005094845.1,7,Salmonella,1238
1.23034895486523,GCF_005144945.1,7,Salmonella,1238
3.55372233271933,GCF_004941405.1,7,Salmonella,1238
50.5965017110487,GCF_005144925.1,5,Salmonella,1238
50.3163717335798,GCF_005144985.1,7,Salmonella,1238
15.5151714059864,GCF_005166225.1,7,Salmonella,1238
30.3386915521193,GCF_005160365.1,7,Salmonella,1238
10.4242704105382,GCF_005221485.1,7,Salmonella,1238
3.96383865100774,GCF_005160405.1,7,Salmonella,1238
56.2984105965371,GCF_005222465.1,7,Salmonella,1238
12.8078342344192,GCF_005457265.1,7,Salmonella,1238
7.94655354008191,GCF_005576575.1,7,Salmonella,1238
4.9384147801867,GCF_005537135.1,7,Salmonella,1238
0.410116318288409,GCF_005537375.1,7,Salmonella,1238
11.3610940635843,GCF_005576595.1,7,Salmonella,1238
5.12656805048355,GCF_005844025.1,7,Salmonella,1238
4.562108239593,GCF_005885935.1,7,Salmonella,1238
4.52829846189829,GCF_005885875.1,7,Salmonella,1238
0.820232636576818,GCF_005885835.1,7,Salmonella,1238
3.14360601443093,GCF_005885855.1,7,Salmonella,1238
4.75026150988985,GCF_005885895.1,7,Salmonella,1238
1.09302442298888,GCF_005889975.1,7,Salmonella,1238
1.09302442298888,GCF_005889955.1,7,Salmonella,1238
40.8703920069018,GCF_005890095.1,7,Salmonella,1238
1.00838590687367,GCF_005890175.1,7,Salmonella,1238
7.38023645185073,GCF_005930995.1,7,Salmonella,1238
0.820232636576818,GCF_005954705.1,7,Salmonella,1238
0.410116318288409,GCF_006088735.1,7,Salmonella,1238
4.15199192130459,GCF_006051015.1,7,Salmonella,1238
15.6805057397787,GCF_006113225.1,7,Salmonella,1238
15.4247329140924,GCF_006165105.1,7,Salmonella,1238
13.498399592239,GCF_006165125.1,7,Salmonella,1238
15.4247329140924,GCF_006165145.1,7,Salmonella,1238
15.4247329140924,GCF_006165165.1,7,Salmonella,1238
15.4247329140924,GCF_006165185.1,7,Salmonella,1238
13.498399592239,GCF_006165205.1,7,Salmonella,1238
15.4247329140924,GCF_006165225.1,7,Salmonella,1238
13.498399592239,GCF_006165265.1,7,Salmonella,1238
15.4247329140924,GCF_006165245.1,7,Salmonella,1238
13.498399592239,GCF_006165285.1,7,Salmonella,1238
9.30679791746096,GCF_006228345.1,7,Salmonella,1238
2.46069790973045,GCF_006351805.1,7,Salmonella,1238
5.78874263977697,GCF_006364755.1,7,Salmonella,1238
5.38048359882919,GCF_006365335.1,7,Salmonella,1238
7.65995768231541,GCF_006461325.2,7,Salmonella,1238
7.80737173086493,GCF_006384195.1,7,Salmonella,1238
7.85483585308158,GCF_006385115.1,5,Salmonella,1238
2.23873486173889,GCF_006516995.1,7,Salmonella,1238
0.820232636576818,GCF_006461415.2,7,Salmonella,1238
4.25550667548623,GCF_006517015.1,7,Salmonella,1238
6.86869080047819,GCF_006517035.1,7,Salmonella,1238
0.410116318288409,GCF_006517055.1,7,Salmonella,1238
1.9132570595657,GCF_006517075.1,7,Salmonella,1238
14.7894660668165,GCF_006517135.1,7,Salmonella,1238
6.17865251634363,GCF_006741505.1,7,Salmonella,1238
6.96826285622169,GCF_006874805.1,7,Salmonella,1238
14.9507115950958,GCF_006517155.1,7,Salmonella,1238
11.4689257670357,GCF_006969245.1,7,Salmonella,1238
4.57912720031879,GCF_007833775.1,7,Salmonella,1238
4.5112795011725,GCF_007923125.1,7,Salmonella,1238
6.28721202886185,GCF_007431545.1,7,Salmonella,1238
4.44365994578307,GCF_008244785.1,7,Salmonella,1238
9.98970602216143,GCF_008124065.1,7,Salmonella,1238
4.44365994578307,GCF_008244805.1,7,Salmonella,1238
4.44365994578307,GCF_008244825.1,7,Salmonella,1238
4.44365994578307,GCF_008244845.1,7,Salmonella,1238
0.0,GCF_008313815.1,7,Salmonella,1238
14.912959118963,GCF_008330205.1,7,Salmonella,1238
8.20232636576818,GCF_008386295.1,7,Salmonella,1238
14.0280936726112,GCF_008727555.1,7,Salmonella,1238
8.74605266125167,GCF_008727615.1,7,Salmonella,1238
10.4780858945731,GCF_008727635.1,7,Salmonella,1238
12.3846416538431,GCF_008727575.1,7,Salmonella,1238
13.8845949141244,GCF_008727595.1,7,Salmonella,1238
3.29794950703306,GCF_008727655.1,7,Salmonella,1238
2.92164296643936,GCF_008807355.1,7,Salmonella,1238
0.820232636576818,GCF_008931245.1,7,Salmonella,1238
0.820232636576818,GCF_009017295.1,7,Salmonella,1238
0.820232636576818,GCF_009017315.1,7,Salmonella,1238
0.598269588585257,GCF_009388185.1,7,Salmonella,1238
33.5184407090987,GCF_009017335.1,5,Salmonella,1238
0.598269588585257,GCF_009387895.1,7,Salmonella,1238
17.4960480209415,GCF_009184685.1,7,Salmonella,1238
4.22169689779151,GCF_009497835.1,7,Salmonella,1238
1.41850222516208,GCF_009497855.1,7,Salmonella,1238
10.3828033797241,GCF_009648715.1,7,Salmonella,1238
11.534085650496,GCF_009648775.1,7,Salmonella,1238
11.5793425568946,GCF_009648755.1,7,Salmonella,1238
10.3828033797241,GCF_009648735.1,7,Salmonella,1238
15.8428807363319,GCF_009648795.1,7,Salmonella,1238
7.92396274733423,GCF_009648815.1,7,Salmonella,1238
6.08226794159608,GCF_009650055.1,7,Salmonella,1238
26.5760824336961,GCF_009648835.1,7,Salmonella,1238
15.0173751976616,GCF_009650395.1,7,Salmonella,1238
14.6072588793732,GCF_009650355.1,7,Salmonella,1238
14.6072588793732,GCF_009650375.1,7,Salmonella,1238
1.41850222516208,GCF_009664555.1,7,Salmonella,1238
1.00838590687367,GCF_009664575.1,7,Salmonella,1238
8.79645252053385,GCF_009664615.1,7,Salmonella,1238
3.69104686459568,GCF_009664595.1,7,Salmonella,1238
13.8068584336864,GCF_009664635.1,7,Salmonella,1238
17.8411026503166,GCF_009664655.1,7,Salmonella,1238
6.46750731065785,GCF_009664795.1,7,Salmonella,1238
6.27526523484805,GCF_009664895.1,7,Salmonella,1238
0.598269588585257,GCF_009667835.1,7,Salmonella,1238
1.41850222516208,GCF_009667745.1,7,Salmonella,1238
7.70594239778079,GCF_009667765.1,7,Salmonella,1238
11.0151650648061,GCF_009667855.1,6,Salmonella,1238
7.39539813523589,GCF_009728875.2,7,Salmonella,1238
7.20724486493904,GCF_009728895.2,7,Salmonella,1238
7.8055144535243,GCF_009729895.1,7,Salmonella,1238
4.64488947836759,GCF_009729915.1,7,Salmonella,1238
5.61946560754654,GCF_009729955.1,7,Salmonella,1238
1.41850222516208,GCF_009729935.1,7,Salmonella,1238
2049.73390822273,GCF_009728795.1,19,Salmonella,1238
15.9153443146764,GCF_009730015.1,7,Salmonella,1238
0.410116318288409,GCF_009734305.1,7,Salmonella,1238
2.87081422801886,GCF_009729975.1,7,Salmonella,1238
5.4651221149444,GCF_009756455.1,7,Salmonella,1238
3.62342730920626,GCF_009756475.1,7,Salmonella,1238
0.0,GCF_009756515.1,7,Salmonella,1238
3.46908381660412,GCF_009756585.1,7,Salmonella,1238
0.410116318288409,GCF_009756555.1,7,Salmonella,1238
0.410116318288409,GCF_009806735.1,7,Salmonella,1238
5.4651221149444,GCF_009756605.1,7,Salmonella,1238
4.44365994578307,GCF_009857075.1,7,Salmonella,1238
0.598269588585257,GCF_009884355.1,7,Salmonella,1238
2.83700445032415,GCF_009884375.1,7,Salmonella,1238
0.0,GCF_010919335.1,7,Salmonella,1238
12.4184514315378,GCF_011304815.1,7,Salmonella,1238
9.3445503935938,GCF_011057955.1,7,Salmonella,1238
4.35716415232723,GCF_011465535.1,7,Salmonella,1238
8.95122489227431,GCF_011465695.1,7,Salmonella,1238
9.6530092350412,GCF_011465945.1,7,Salmonella,1238
9.85609604496635,GCF_011465815.1,7,Salmonella,1238
4.27252563621202,GCF_011466075.1,7,Salmonella,1238
1.36581620940094,GCF_011466275.1,7,Salmonella,1238
1.36581620940094,GCF_011466595.1,7,Salmonella,1238
7.86005774662606,GCF_011466455.1,7,Salmonella,1238
1.28117769328573,GCF_011466775.1,7,Salmonella,1238
3.75889456374197,GCF_011466815.1,7,Salmonella,1238
1.82861854345048,GCF_012050025.1,7,Salmonella,1238
0.598269588585257,GCF_012049805.1,7,Salmonella,1238
0.598269588585257,GCF_012050205.1,7,Salmonella,1238
0.598269588585257,GCF_012050385.1,7,Salmonella,1238
0.410116318288409,GCF_012050525.1,7,Salmonella,1238
1.00838590687367,GCF_012050745.1,7,Salmonella,1238
4.69943277146935,GCF_012050905.1,7,Salmonella,1238
1.00838590687367,GCF_012051245.1,7,Salmonella,1238
5.33151213774932,GCF_012051385.1,7,Salmonella,1238
1.00838590687367,GCF_012051085.1,7,Salmonella,1238
2.87081422801886,GCF_012051625.1,7,Salmonella,1238
7.0699203330627,GCF_012052445.1,7,Salmonella,1238
6.79712854665063,GCF_012052085.1,7,Salmonella,1238
6.79712854665063,GCF_012052965.1,7,Salmonella,1238
0.820232636576818,GCF_012052225.1,7,Salmonella,1238
1.09302442298888,GCF_012052605.1,7,Salmonella,1238
6.79712854665063,GCF_012052805.1,7,Salmonella,1238
0.682908104700472,GCF_012053145.1,7,Salmonella,1238
6.79712854665063,GCF_012053525.1,7,Salmonella,1238
6.55628926059265,GCF_012053325.1,7,Salmonella,1238
6.38701222836223,GCF_012053725.1,7,Salmonella,1238
2.2895636001594,GCF_012054045.1,7,Salmonella,1238
6.96640557888106,GCF_012053905.1,7,Salmonella,1238
9.70659657531933,GCF_012530335.1,7,Salmonella,1238
6.55628926059265,GCF_013114975.1,7,Salmonella,1238
11.4684968878974,GCF_012530215.1,7,Salmonella,1238
11.534085650496,GCF_013138145.1,7,Salmonella,1238
0.598269588585257,GCF_013161805.1,7,Salmonella,1238
6.33389733346276,GCF_013161625.1,7,Salmonella,1238
9.08854942415066,GCF_013162025.1,7,Salmonella,1238
1.9640857979862,GCF_013162165.1,7,Salmonella,1238
0.0,GCF_013358425.1,1,Salmonella,1238
13.0731215905655,GCF_013162485.1,7,Salmonella,1238
4.10116318288409,GCF_013206965.1,7,Salmonella,1238
4.10116318288409,GCF_013207105.1,7,Salmonella,1238
0.410116318288409,GCF_013328855.1,7,Salmonella,1238
23.5370934217894,GCF_013348865.1,7,Salmonella,1238
15.280278202782,GCF_013376915.1,7,Salmonella,1238
17.3579956799984,GCF_013376935.1,7,Salmonella,1238
8.39070777982189,GCF_013377315.1,7,Salmonella,1238
8.39070777982189,GCF_013377355.1,7,Salmonella,1238
0.0,GCF_013415925.1,7,Salmonella,1238
8.39070777982189,GCF_013377335.1,7,Salmonella,1238
0.410116318288409,GCF_013416235.1,7,Salmonella,1238
0.0,GCF_014250355.1,7,Salmonella,1238
0.410116318288409,GCF_014334175.1,7,Salmonella,1238
5.38048359882919,GCF_014334155.1,7,Salmonella,1238
5.74185659979459,GCF_014334195.1,7,Salmonella,1238
10.3764284177321,GCF_014334235.1,7,Salmonella,1238
6.40588846642865,GCF_014524585.1,7,Salmonella,1238
8.57863290636188,GCF_014338425.1,7,Salmonella,1238
0.410116318288409,GCF_014334255.1,7,Salmonella,1238
6.4774507202562,GCF_014521465.1,7,Salmonella,1238
0.0,GCF_014394985.2,7,Salmonella,1238
6.2177351961318,GCF_014524605.1,7,Salmonella,1238
0.0,GCF_014840915.2,7,Salmonella,1238
0.0,GCF_014805785.2,7,Salmonella,1238
0.410116318288409,GCF_015052745.1,7,Salmonella,1238
12.2719933358119,GCF_014854835.1,7,Salmonella,1238
8.89668159917255,GCF_014858545.1,7,Salmonella,1238
0.410116318288409,GCF_015052765.1,7,Salmonella,1238
9.58144698121365,GCF_014858565.1,7,Salmonella,1238
0.410116318288409,GCF_015052805.1,7,Salmonella,1238
0.410116318288409,GCF_015052785.1,7,Salmonella,1238
4.48735850476949,GCF_015240855.1,7,Salmonella,1238
4.8974748230579,GCF_015240995.1,7,Salmonella,1238
0.410116318288409,GCF_015052825.1,7,Salmonella,1238
0.598269588585257,GCF_015074885.1,7,Salmonella,1238
3.5518650553787,GCF_015074905.1,7,Salmonella,1238
0.820232636576818,GCF_015159575.1,7,Salmonella,1238
0.682908104700472,GCF_015223545.3,7,Salmonella,1238
1.00838590687367,GCF_015240635.1,7,Salmonella,1238
1.00838590687367,GCF_015241115.1,7,Salmonella,1238
3.87920013489253,GCF_015475615.1,7,Salmonella,1238
2.47771687045624,GCF_015534735.1,7,Salmonella,1238
0.410116318288409,GCF_015697745.1,7,Salmonella,1238
5.94494340971973,GCF_015534755.1,7,Salmonella,1238
6.79712854665063,GCF_015534835.1,7,Salmonella,1238
7.8055144535243,GCF_015534775.1,7,Salmonella,1238
6.79712854665063,GCF_015534795.1,7,Salmonella,1238
7.17343508724433,GCF_015534815.1,7,Salmonella,1238
11.4496752781376,GCF_015697805.1,7,Salmonella,1238
3.28093054630727,GCF_015565735.1,7,Salmonella,1238
15.8256610402246,GCF_015697765.1,7,Salmonella,1238
0.0,GCF_015732575.1,7,Salmonella,1238
0.820232636576818,GCF_015697825.1,7,Salmonella,1238
2.23873486173889,GCF_015708295.1,7,Salmonella,1238
1.23034895486523,GCF_016025375.1,7,Salmonella,1238
0.820232636576818,GCF_016025395.1,7,Salmonella,1238
0.820232636576818,GCF_016025435.1,7,Salmonella,1238
5.56863686912604,GCF_016026715.1,7,Salmonella,1238
10.7271574199637,GCF_016028495.1,7,Salmonella,1238
0.0,GCF_016071195.1,7,Salmonella,1238
4.5112795011725,GCF_016127435.1,7,Salmonella,1238
10.322841077454,GCF_016451985.1,7,Salmonella,1238
15.0226480997551,GCF_016452005.1,7,Salmonella,1238
18.7058916041565,GCF_016452045.1,7,Salmonella,1238
1.09302442298888,GCF_016127835.1,7,Salmonella,1238
5.97689591007382,GCF_016452025.1,7,Salmonella,1238
2.45884063238982,GCF_016452065.1,7,Salmonella,1238
3.51991255502462,GCF_016452165.1,7,Salmonella,1238
12.3846416538431,GCF_016452105.1,7,Salmonella,1238
10.9999492063757,GCF_016454205.1,7,Salmonella,1238
15.7152442503658,GCF_016454185.1,7,Salmonella,1238
29.0834220817871,GCF_016454165.1,7,Salmonella,1238
13.6833653815399,GCF_016454245.1,7,Salmonella,1238
9.20328316327933,GCF_016454225.1,7,Salmonella,1238
14.275803572831,GCF_016454265.1,8,Salmonella,1238
8.56482883500744,GCF_016454305.1,7,Salmonella,1238
7.67398989742671,GCF_016454285.1,7,Salmonella,1238
5.46906481338253,GCF_016454325.1,7,Salmonella,1238
2.42462776053431,GCF_016454345.1,8,Salmonella,1238
11.3385032708366,GCF_016454505.1,7,Salmonella,1238
15.0226480997551,GCF_016454385.1,7,Salmonella,1238
3.51991255502462,GCF_016454365.1,7,Salmonella,1238
12.4692801699583,GCF_016454425.1,7,Salmonella,1238
3.5518650553787,GCF_016454445.1,7,Salmonella,1238
15.1756613887019,GCF_016454465.1,7,Salmonella,1238
18.7058916041565,GCF_016454545.1,7,Salmonella,1238
13.775280184164,GCF_016454765.1,7,Salmonella,1238
18.7058916041565,GCF_016454525.1,7,Salmonella,1238
